"Ano","Dia","Hora","ALB","ART","BGM","BUF","ELM","HPN","JFK","LGA","MSS","MSV","PBG","POU","RME","ROC","SWF","SYR"
2017,176,22,17.85,15.05,12.25,18.35,14.07,15.05,21.75,25.05,13.95,24.05,15.65,18.35,25.05,14.45,21,15.05
2017,176,23,15.65,14.45,12.25,18.35,13.35,14.45,21.75,26.15,13.35,22.05,14.45,19.45,26.15,15.05,18,14.45
2017,176,24,15.65,11.75,12.25,17.85,11.15,11.75,25.65,25.65,12.25,22.05,15.05,17.85,25.65,15.05,18,13.95
2017,177,1,15.65,14.45,11.75,17.25,10.05,14.45,23.35,22.25,12.25,19.05,14.45,15.05,22.25,14.45,17,13.95
2017,177,2,14.45,13.95,11.15,17.25,11.15,13.95,21.15,21.15,12.25,18.05,15.05,14.45,21.15,14.45,15,11.75
2017,177,3,12.85,11.75,11.15,16.15,10.65,11.75,20.05,20.65,11.75,15.05,13.95,13.35,20.65,13.95,14,13.35
2017,177,4,12.25,11.15,10.65,16.75,8.35,11.15,20.05,20.05,12.25,14.05,13.35,12.85,20.05,13.35,14,11.15
2017,177,5,12.85,10.05,10.05,15.65,9.45,10.05,18.95,19.45,12.25,14.05,13.95,12.25,19.45,13.35,13,10.65
2017,177,6,11.75,11.15,11,15.05,9.07,11.15,18.95,19.45,12.85,12.05,13.35,11.75,19.45,12.25,12,10.65
2017,177,7,14.45,13.95,11.15,16.15,11.75,13.95,20.65,20.05,12.85,12.05,15.05,15.05,20.05,14.45,14,13.35
2017,177,8,16.15,15.05,12.85,16.75,15.05,15.05,21.75,20.65,14.25,11.05,17.25,17.85,20.65,16.75,16,16.75
2017,177,9,18.35,15.65,14.45,17.25,17.07,15.65,22.85,21.75,15.65,12.045,19.45,19.45,21.75,18.35,18,18.35
2017,177,10,20.05,16.75,16.15,18.35,19.45,16.75,23.35,22.85,16.75,13.04,20.05,20.65,22.85,19.45,20,18.95
2017,177,11,20.65,17.85,17.85,18.35,20.05,17.85,23.95,23.95,18.35,14.035,18.95,21.75,23.95,20.05,22,19.45
2017,177,12,22.25,18.35,17.85,20.05,22.07,18.35,25.05,24.45,20.05,15.03,19.45,22.85,24.45,18.95,22,18.95
2017,177,13,21.15,18.35,18.35,20.65,21.75,18.35,25.65,25.65,20.65,16.025,20.05,23.95,25.65,21.15,23,20.65
2017,177,14,22.85,19.45,18.35,20.65,22.25,19.45,23.35,26.15,19.45,17.02,20.05,25.05,26.15,22.25,25,14.45
2017,177,15,21.75,20.05,20.05,21.15,22.85,20.05,24.45,26.15,20.65,18.015,22.25,25.05,26.15,21.15,24,18.35
2017,177,16,22.85,20.65,20.05,20.65,22.25,20.65,24.45,25.65,21.75,19.01,21.15,25.05,25.65,22.25,23,21.15
2017,177,17,21.75,20.65,20.05,20.05,17.25,20.65,23.95,25.05,21.15,20.005,20.05,24.45,25.05,22.25,23,19.85
2017,177,18,19.5,19.45,16.15,19.45,16.75,19.45,23.35,24.45,20.05,21,20.05,25.05,24.45,15.05,24,20.65
2017,177,19,17.25,18.95,13.95,19.45,15.65,18.95,22.25,23.95,18.95,21.05,20.65,24.45,23.95,19.45,24,20.05
2017,177,20,17.25,16.75,12.85,18.35,15.65,16.75,21.75,23.35,17.25,22.05,19.45,23.95,23.35,18.35,23,18.95
2017,177,21,16.15,12.85,12.25,16.75,15.05,12.85,20.65,22.25,16.15,22.05,17.25,20.65,22.25,16.15,21,15.65
2017,177,22,16.15,11.75,11.75,15.05,13.95,11.75,20.05,22.25,15.05,22.05,15.65,17.85,22.25,15.65,20,15.05
2017,177,23,15.65,11.75,12.25,14.45,13.95,11.75,20.65,22.25,13.35,22.05,13.35,15.65,22.25,15.05,19,14.45
2017,177,24,14.45,12.25,11.15,14.45,13.35,12.25,21.75,22.85,12.85,21.05,14.45,15.05,22.85,13.95,19,14.45
2017,178,1,14.45,12.85,11.75,14.45,12.25,12.85,20.05,22.85,12.25,19.05,13.95,16.15,22.85,13.35,16,14.45
2017,178,2,14.45,12.85,10.65,15.05,12.25,12.85,19.45,22.85,11.15,18.05,12.85,15.65,22.85,13.95,19,14.05
2017,178,3,13.95,12.25,10.05,14.45,11.75,12.25,21.75,20.05,11.15,16.05,12.25,15.05,20.05,13.95,15,13.35
2017,178,4,13.95,11.75,10.05,13.35,11.75,11.75,19.45,20.05,10.65,15.05,11.15,14.45,20.05,13.95,15,13.35
2017,178,5,13.35,11.75,10.05,12.85,11.15,11.75,19.45,18.95,10.05,14.05,10.05,14.45,18.95,13.95,15,12.85
2017,178,6,13.35,11.75,10.05,12.25,11.15,11.75,17.25,17.25,10.65,13.05,10.05,14.45,17.25,13.35,14,12.85
2017,178,7,14.45,13.95,10.65,12.85,11.75,13.95,16.75,17.25,12.85,12.90714,12.25,14.45,17.25,12.85,15,13.35
2017,178,8,15.05,14.45,12.25,12.85,11.75,14.45,18.35,17.25,15.05,12.76429,15.05,17.07,17.25,13.95,16,15.05
2017,178,9,15.65,15.65,11.75,11.15,13.95,15.65,20.65,18.35,17.25,12.62143,17.85,17.85,18.35,14.45,17,15.65
2017,178,10,16.75,13.95,12.85,13,16.15,13.95,21.75,20.05,18.35,12.47857,18.35,18.95,20.05,16.75,18,13.95
2017,178,11,18.35,13.95,14.45,15.05,17.25,13.95,20.65,21.15,17.85,12.33571,19.45,20.05,21.15,17.25,19,16.15
2017,178,12,20.05,16.75,16.15,16.15,18.95,16.75,21.75,22.85,17.85,12.19286,16.15,21.15,22.85,16.15,21,18.35
2017,178,13,16.75,16.15,16.15,15.65,18.95,16.15,22.85,23.35,13.95,12.05,16.15,22.85,23.35,18.95,23,19.45
2017,178,14,20.05,17.85,16.15,16.75,17.85,17.85,23.95,25.05,17.85,13.05,13.95,24.45,25.05,16.15,23,13.95
2017,178,15,20.05,17.85,13.35,15.05,19.45,17.85,23.95,25.65,18.95,16.05,14.45,23.35,25.65,19.45,24,16.75
2017,178,16,17.25,17.85,16.15,16.75,20.65,17.85,23.35,25.65,18.95,17.05,15.65,24.45,25.65,19.45,23,17.85
2017,178,17,16.75,17.25,17.25,15.65,20.65,17.25,22.85,23.95,18.95,19.05,16.75,24.45,23.95,18.35,22,12.25
2017,178,18,17.85,16.75,16.75,17.85,19.45,16.75,22.85,23.95,19.45,20.05,16.15,23.35,23.95,17.85,22,15.05
2017,178,19,17.85,16.75,16.75,19,17.25,16.75,22.25,24.45,17.85,18.05,15.65,21.15,24.45,18.35,22,15.65
2017,178,20,16.75,16.75,13.35,17.85,16.75,16.75,20.65,23.35,16.75,20.05,13.95,17.25,23.35,17.85,19,14.45
2017,178,21,15.05,16.15,11.75,17.25,16.15,16.15,20.65,23.35,14.45,20.05,13.95,16.75,23.35,17.25,18,13.95
2017,178,22,13.35,15.05,11.15,17.25,15.05,15.05,22.85,22.85,13.95,17.05,12.25,15.05,22.85,15.05,17,13.95
2017,178,23,11.75,15.65,11.15,15.65,14.45,15.65,22.25,21.15,13.95,17.05,12.85,12.85,21.15,13.95,14,13.95
2017,178,24,12.85,14.45,10.65,15.65,12.85,14.45,21.75,20.65,13.95,15.05,12.85,12.25,20.65,13.35,13,13.35
2017,179,1,12.85,15.05,10.65,16.15,13.35,15.05,20.05,20.05,13.95,14.05,12.85,11.75,20.05,12.25,13,13.35
2017,179,2,12.25,15.05,10.05,16.15,12.25,15.05,19.45,19.45,13.95,13.05,12.85,12.25,19.45,11.75,13,13.35
2017,179,3,12.25,12.85,10.05,15.05,11.15,12.85,18.95,18.95,12.85,11.05,12.25,13.95,18.95,11.75,13,12.85
2017,179,4,13.95,11.75,9.45,13.95,10.05,11.75,17.85,18.35,12.25,11.05,12.25,12.25,18.35,11.75,13,12.85
2017,179,5,11.15,11.75,8.95,13.35,10.05,11.75,17.85,17.85,11.15,11.05,12.25,11.15,17.85,11.15,12,11.75
2017,179,6,12.85,11.15,9.45,13.95,10.65,11.15,17.85,17.85,11.75,10.05,12.25,11.15,17.85,11.15,12,10.65
2017,179,7,14.45,13.95,10.05,15.05,11.75,13.95,18.95,17.85,12.85,10.05,12.25,13.95,17.85,12.85,14,13.35
2017,179,8,16.75,16.75,11.75,16.75,14.45,16.75,19.45,18.35,15.05,10.05,15.05,15.65,18.35,14.45,15,16.15
2017,179,9,18.35,18.35,13.95,19.45,16.15,18.35,21.15,20.05,17.25,10.05,17.85,18.35,20.05,17.85,17,17.85
2017,179,10,20.05,18.95,15.65,19.45,18.35,18.95,22.85,20.65,17.85,9.05,18.95,19.45,20.65,20.65,19,18.95
2017,179,11,20.65,20.05,17.85,20.65,20.65,20.05,23.35,22.25,18.35,9.05,20.65,21.15,22.25,21.75,20,20.65
2017,179,12,21.15,20.65,18.35,21.15,21.15,20.65,24.45,23.35,20.05,11.05,21.75,21.75,23.35,21.75,21,20.65
2017,179,13,21.15,21.15,20.05,22.25,22.85,21.15,23.35,23.95,21.75,13.05,17.85,22.85,23.95,22.85,23,22.85
2017,179,14,22.85,21.75,19.45,22.25,23.95,21.75,25.05,25.05,22.25,15.05,22.25,24.45,25.05,23.95,23,22.85
2017,179,15,23.95,20.65,20.65,22.25,24.45,20.65,26.75,25.65,23.35,17.05,23.95,25.05,25.65,24.45,24,22.85
2017,179,16,24.45,22.25,21.75,21.75,25.05,22.25,26.75,26.15,22.85,18.05,23.35,25.65,26.15,23.95,25,22.85
2017,179,17,24.45,21.75,20.05,22.25,24.45,21.75,26.75,26.75,21.15,20.05,23.95,25.65,26.75,24.45,25,22.85
2017,179,18,23.95,21.75,21.75,21.15,23.95,21.75,22.85,26.75,20.05,21.05,24.45,25.65,26.75,23.95,25,22.85
2017,179,19,23.35,20.05,21.15,21.15,23.95,20.05,21.15,26.75,20.65,22.05,22.25,25.05,26.75,22.85,24,23.35
2017,179,20,21.75,18.95,18.95,19.45,21.15,18.95,21.15,26.15,18.35,22.05,22.25,23.95,26.15,21.75,23,21.75
2017,179,21,19.45,17.25,17.85,18.95,17.85,17.25,20.65,25.65,16.75,22.05,17.85,18.95,25.65,19.45,21,18.95
2017,179,22,17.85,16.75,17.25,18.35,17.25,16.75,20.65,25.05,14.45,23.05,15.65,16.75,25.05,18.35,21,17.85
2017,179,23,17.25,16.15,17.25,17.25,15.65,16.15,20.65,25.05,13.95,22.05,17.25,15.65,25.05,18.95,19,17.25
2017,179,24,14.45,16.15,16.75,17.85,13.35,16.15,21.15,23.95,13.35,21.05,13.95,15.05,23.95,17.85,19,16.75
2017,180,1,15.65,16.15,16.75,17.85,14.45,16.15,20.65,22.85,12.85,19.05,13.35,14.45,22.85,17.85,18,16.75
2017,180,2,17.25,16.15,16.15,17.85,14.45,16.15,20.05,22.25,12.85,18.05,13.95,15.05,22.25,18.35,18,16.75
2017,180,3,16.75,16.75,16.15,16.75,15.05,16.75,19.45,21.75,13.35,17.05,13.35,14.45,21.75,17.25,18,16.15
2017,180,4,16.75,17.25,15.65,16.75,14.45,17.25,20.05,21.75,14.45,16.05,12.25,14.45,21.75,16.15,17,17.25
2017,180,5,16.75,17.25,15.05,16.15,14.45,17.25,19.45,21.75,14.45,16.05,11.15,15.65,21.75,16.15,18,17.25
2017,180,6,16.75,17.85,15.65,16.75,15.05,17.85,20.05,20.65,14.45,13.05,12.85,15.65,20.65,16.15,18,17.25
2017,180,7,17.25,16.75,15.65,17.85,15.05,16.75,20.05,21.15,15.65,14.05,13.35,16.75,21.15,16.75,18,17.85
2017,180,8,18.35,17.25,15.65,20.05,16.15,17.25,20.65,21.75,16.75,13.05,16.15,18.95,21.75,17.85,19,17.85
2017,180,9,18.35,17.85,16.75,21.15,18.35,17.85,22.85,23.95,17.85,13.05,17.25,20.05,23.95,19.45,20,18.35
2017,180,10,19.45,17.85,16.75,21.75,21.75,17.85,23.35,25.05,18.35,13.05,17.85,22.85,25.05,21.15,22,20.05
2017,180,11,20.05,18.35,20.65,22.85,24.45,18.35,23.95,26.15,17.25,13.05,18.35,23.95,26.15,21.75,23,22.25
2017,180,12,20.05,18.95,21.75,21.15,25.05,18.95,24.45,27.25,16.75,13.05,19.45,24.45,27.25,22.85,25,21.75
2017,180,13,22.25,20.05,23.95,25.05,26.75,20.05,23.95,27.85,17.25,16.05,16.15,25.65,27.85,20.65,26,22.85
2017,180,14,23.95,19.45,23.95,26.15,27.85,19.45,24.45,27.85,18.35,19.05,15.65,26.75,27.85,21.75,27,18.35
2017,180,15,24.45,20.05,24.45,25.65,27.25,20.05,23.95,27.25,17.25,20.05,16.75,28.35,27.25,23.35,28,18.35
2017,180,16,25.05,20.65,25.05,26.75,27.85,20.65,23.35,27.25,17.25,22.05,16.75,27.85,27.25,24.45,27.5,18.95
2017,180,17,25.65,20.05,23.95,26.75,27.25,20.05,22.85,26.75,17.25,24.05,16.75,27.85,26.75,26.15,27,19.45
2017,180,18,25.65,22.25,23.35,26.75,26.75,22.25,22.85,26.15,16.75,24.05,16.75,27.25,26.15,26.15,27,19.45
2017,180,19,25.65,22.25,23.35,27.25,27.25,22.25,21.75,25.65,16.75,25.05,16.75,26.15,25.65,26.75,26.01,19.45
2017,180,20,25.65,22.25,22.85,26.75,26.15,22.25,20.65,25.05,16.15,25.05,16.15,25.05,25.05,27.25,26.01,19.45
2017,180,21,25.05,21.75,21.75,26.15,25.65,21.75,21.15,24.45,16.75,26.05,16.15,24.45,24.45,25.65,26,18.95
2017,180,22,24.45,22.85,21.75,25.65,22.85,22.85,20.65,25.65,16.15,24.05,16.15,23.95,25.65,24.45,25,23.35
2017,180,23,23.35,20.65,21.75,25.05,20.05,20.65,20.65,25.05,16.15,24.01,15.65,23.95,25.05,24.45,25,23.35
2017,180,24,23.35,20.65,21.75,23.35,18.95,20.65,20.65,24.45,16.75,24.01,15.65,23.35,24.45,22.85,24,23.95
2017,181,1,22.85,19.45,21.15,23.35,19.45,19.45,20.05,24.45,16.75,23.05,16.15,24.45,24.45,23.35,23,24.45
2017,181,2,22.25,20.65,21.15,23.35,20.05,20.65,21.15,24.45,16.75,22.05,16.15,24.45,24.45,23.35,23,23.35
2017,181,3,22.25,20.05,21.15,23.35,21.75,20.05,20.05,23.95,16.75,22.05,16.15,23.95,23.95,23.95,23,23.95
2017,181,4,22.25,20.05,21.15,22.85,21.15,20.05,20.65,23.95,17.25,21.05,16.15,23.95,23.95,21.15,23,23.35
2017,181,5,22.25,20.05,20.65,22.25,20.65,20.05,20.05,23.95,17.25,21.05,16.15,23.95,23.95,22.25,24,23.35
2017,181,6,21.75,19.45,20.65,22.85,20.65,19.45,20.65,24.45,17.25,21.05,16.75,23.95,24.45,22.25,24,22.85
2017,181,7,22.25,20.65,20.65,20.05,21.75,20.65,20.05,23.95,17.25,21.05,17.85,23.95,23.95,22.85,23,23.35
2017,181,8,22.85,21.75,21.15,20.65,22.85,21.75,21.15,25.05,17.85,21.05,18.95,24.45,25.05,21.75,23,23.95
2017,181,9,21.75,22.25,21.75,21.15,23.95,22.25,22.25,25.65,18.95,21.05,20.05,25.05,25.65,21.75,25,24.45
2017,181,10,22.25,20.05,22.25,21.15,25.65,20.05,23.95,27.25,21.15,20.05,22.85,25.65,27.25,23.35,26,22.85
2017,181,11,25.65,21.15,23.95,21.15,26.75,21.15,25.05,28.35,22.85,20.05,22.25,26.75,28.35,22.25,26,23.95
2017,181,12,25.65,21.15,25.05,22.85,27.25,21.15,25.05,28.95,21.75,21.05,23.35,28.95,28.95,22.85,28,26.15
2017,181,13,27.25,22.85,26.75,21.75,27.85,22.85,25.05,31.15,22.25,21.05,23.35,30.05,31.15,25.05,30,22.85
2017,181,14,28.95,23.35,23.95,22.85,27.85,23.35,25.65,31.15,22.85,22.05,23.35,31.75,31.15,25.05,31,22.85
2017,181,15,28.95,22.85,25.05,23.35,29.45,22.85,26.15,30.65,22.25,24.05,23.95,30.65,30.65,25.05,32,24.45
2017,181,16,26.15,24.45,26.15,23.95,30.65,24.45,25.65,31.15,22.25,26.05,23.35,30.65,31.15,25.65,32,23.35
2017,181,17,23.95,25.05,23.35,23.95,29.45,25.05,25.05,30.65,23.35,27.05,22.85,28.35,30.65,25.05,29,24.45
2017,181,18,24.45,24.45,24.45,23.35,30.05,24.45,25.05,31.15,23.35,29.05,22.25,23.35,31.15,26.15,23.01,23.95
2017,181,19,23.95,23.95,23.95,23.35,29.45,23.95,22.85,28.95,23.35,29.05,22.85,24.45,28.95,26.15,24.01,24.45
2017,181,20,23.35,22.85,22.85,22.85,28.35,22.85,22.85,28.35,23.35,23.05,21.15,23.95,28.35,25.65,23.01,24.45
2017,181,21,23.35,21.15,21.75,21.75,22.25,21.15,22.85,28.35,21.75,22.05,20.05,23.35,28.35,23.95,23.01,22.85
2017,181,22,23.35,20.65,20.65,21.15,21.75,20.65,22.25,28.35,20.05,24.01,20.05,23.35,28.35,23.35,23.01,21.15
2017,181,23,22.85,20.65,19.45,21.15,20.65,20.65,22.25,28.35,19.45,25.01,19.45,22.25,28.35,22.25,22.01,20.05
2017,181,24,22.85,20.65,19.45,21.75,20.05,20.65,22.25,27.25,20.05,24.01,18.35,21.75,27.25,21.75,23.01,20.05
2017,182,1,22.85,20.65,19.45,21.15,18.95,20.65,20.65,25.65,20.05,23.01,17.85,22.25,25.65,21.15,22.01,19.45
2017,182,2,22.25,20.05,20.05,20.65,18.35,20.05,20.65,24.45,19.45,22.01,17.25,22.25,24.45,21.15,22,19.45
2017,182,3,22.25,20.05,20.05,21.15,17.25,20.05,20.05,23.95,19.45,22.01,17.85,21.15,23.95,21.75,22,18.95
2017,182,4,21.75,20.65,20.05,20.65,18.95,20.65,20.05,23.35,18.35,21.01,17.85,20.05,23.35,21.15,21,18.35
2017,182,5,21.75,20.65,20.05,20.65,20.05,20.65,20.05,23.35,17.85,21.01,17.25,20.65,23.35,20.65,20,18.95
2017,182,6,21.75,20.05,20.05,20.05,20.05,20.05,20.05,23.35,17.85,20.05,17.25,20.05,23.35,21.15,20,19.45
2017,182,7,22.25,19.45,20.05,20.65,20.05,19.45,20.65,23.35,18.95,19.05,17.85,21.75,23.35,20.65,22,19.45
2017,182,8,22.25,21.15,20.65,21.15,20.65,21.15,21.75,24.45,20.65,18.05,18.95,23.95,24.45,20.65,24,20.65
2017,182,9,22.85,21.75,21.15,21.15,22.25,21.75,21.75,25.65,21.15,18.05,20.65,23.95,25.65,21.15,25,19.45
2017,182,10,24.45,22.25,21.75,22.25,23.95,22.25,22.25,26.15,21.15,18.05,20.65,25.65,26.15,21.75,26,18.95
2017,182,11,26.15,21.75,22.25,21.75,24.45,21.75,23.95,27.25,21.75,17.05,22.25,26.75,27.25,22.25,27,19.45
2017,182,12,27.25,21.75,23.35,21.75,26.15,21.75,25.05,27.85,20.65,19.05,21.75,28.95,27.85,22.25,28,20.05
2017,182,13,28.35,22.85,23.95,22.85,28.35,22.85,23.35,27.85,21.75,21.05,21.15,28.95,27.85,22.85,28,22.25
2017,182,14,28.35,24.45,24.45,22.85,26.15,24.45,24.45,27.85,22.85,23.05,21.75,28.95,27.85,25.05,28,22.85
2017,182,15,29.45,23.95,23.35,22.85,27.25,23.95,23.35,27.25,22.25,23.05,22.25,26.15,27.25,25.05,27,21.75
2017,182,16,30.05,25.05,22.25,22.85,26.15,25.05,21.71,26.15,23.35,23.05,22.85,28.35,26.15,25.05,28,22.85
2017,182,17,28.95,23.95,25.05,23.35,27.25,23.95,22.85,26.75,23.35,23.05,22.25,27.85,26.75,24.45,28,24.45
2017,182,18,27.85,23.95,22.25,22.85,28.35,23.95,23.35,26.75,23.95,25.05,22.25,27.25,26.75,25.05,28,25.05
2017,182,19,22.25,22.85,23.95,22.25,27.25,22.85,21.75,26.15,24.45,26.05,21.15,26.15,26.15,24.45,26,25.65
2017,182,20,21.75,22.85,23.35,21.75,25.05,22.85,20.65,23.95,24.45,26.05,21.15,25.65,23.95,23.95,25,23.95
2017,182,21,21.75,22.25,20.05,20.65,21.75,22.25,21.15,23.95,22.85,26.05,21.75,23.95,23.95,22.85,23,22.85
2017,182,22,21.75,19.45,19.45,20.05,20.65,19.45,20.65,23.95,22.25,24.05,21.75,23.35,23.95,21.15,22,22.25
2017,182,23,21.75,20.05,18.35,19.45,20.65,20.05,22.25,23.35,22.25,21.05,20.05,22.25,23.35,20.05,22,21.75
2017,182,24,21.75,19.45,17.85,18.35,20.05,19.45,22.25,23.35,21.75,22.05,20.05,22.85,23.35,18.95,22,21.15
2017,183,1,21.75,18.35,17.85,17.85,17.85,18.35,22.25,23.35,20.65,22.05,20.05,22.25,23.35,17.85,22,19.45
2017,183,2,20.65,17.85,16.75,17.85,17.25,17.85,22.25,23.35,19.45,21.05,21.15,21.75,23.35,17.25,22,18.95
2017,183,3,20.05,18.35,16.15,17.85,15.05,18.35,21.75,23.35,18.95,20.05,20.65,22.25,23.35,16.75,21,18.35
2017,183,4,20.05,18.35,16.15,17.25,15.05,18.35,21.75,23.35,18.35,20.05,18.95,21.15,23.35,16.75,20.525,17.25
2017,183,5,18.95,17.85,16.15,17.25,15.65,17.85,22.85,23.35,18.35,19.05,18.95,21.15,23.35,16.75,20.05,16.75
2017,183,6,18.35,17.25,15.65,16.75,15.05,17.25,22.85,23.35,17.85,18.05,20.05,21.15,23.35,15.65,20.05,17.85
2017,183,7,20.65,18.35,16.75,16.75,16.15,18.35,23.35,23.95,17.25,18.05,18.35,21.75,23.95,17.25,21.05,18.95
2017,183,8,21.75,19.45,17.85,19.45,18.95,19.45,26.15,25.05,17.85,18.05,21.15,22.85,25.05,18.95,22.05,20.05
2017,183,9,23.35,19.45,19.45,20.05,21.75,19.45,26.15,25.65,18.35,18.05,19.45,24.45,25.65,20.65,24,21.15
2017,183,10,24.45,20.05,20.65,22.25,23.35,20.05,28.35,26.75,19.45,17.05,21.75,26.15,26.75,22.25,25,22.25
2017,183,11,25.65,21.15,22.25,23.95,25.05,21.15,30.05,27.85,19.45,17.05,23.35,26.75,27.85,23.95,26,23.35
2017,183,12,26.75,21.15,22.85,23.95,26.15,21.15,29.45,29.45,21.75,18.05,23.95,27.85,29.45,25.65,26,24.45
2017,183,13,27.85,21.75,23.95,23.35,27.85,21.75,29.45,30.05,22.25,19.05,25.05,28.95,30.05,26.15,28,25.05
2017,183,14,28.35,22.25,24.45,23.95,28.95,22.25,30.05,31.15,23.35,21.05,26.75,30.05,31.15,26.15,29,26.15
2017,183,15,28.95,22.85,23.95,25.05,27.85,22.85,31.15,32.25,23.95,23.05,27.25,30.05,32.25,27.85,30,26.75
2017,183,16,29.45,23.35,23.35,24.45,26.75,23.35,29.45,32.25,23.35,24.05,27.85,30.65,32.25,27.85,30,26.75
2017,183,17,28.35,22.85,23.95,24.45,26.75,22.85,28.95,32.85,24.45,24.05,27.85,30.65,32.85,27.25,29,27.25
2017,183,18,27.25,22.25,23.35,24.45,26.75,22.25,27.25,32.25,24.45,26.05,27.85,30.05,32.25,26.75,29,26.75
2017,183,19,25.05,21.75,23.35,23.35,26.75,21.75,25.05,30.05,23.35,27.05,26.75,29.45,30.05,26.15,29,25.65
2017,183,20,23.35,19.45,22.85,22.85,25.05,19.45,23.35,29.45,22.85,27.05,25.05,28.35,29.45,25.05,28,25.65
2017,183,21,22.85,18.95,20.05,21.75,20.05,18.95,22.25,30.65,20.65,25.05,22.85,23.95,30.65,22.85,26,23.35
2017,183,22,21.15,18.95,19.45,21.75,18.95,18.95,22.25,30.05,19.45,27.05,22.25,21.75,30.05,21.75,24,22.25
2017,183,23,20.65,16.15,18.35,21.75,17.85,16.15,23.35,29.45,20.05,27.05,21.75,20.65,29.45,21.75,22,22.25
2017,183,24,20.05,16.15,18.35,21.75,15.65,16.15,24.45,29.45,20.05,25.05,20.65,20.65,29.45,19.45,22,22.25
2017,184,1,18.35,16.75,18.35,21.15,17.25,16.75,24.45,28.35,18.95,22.05,21.15,20.05,28.35,18.95,20,21.75
2017,184,2,18.35,15.65,17.85,20.05,16.75,15.65,24.45,25.05,17.85,21.05,20.05,18.95,25.05,17.85,20,19.45
2017,184,3,18.35,15.65,17.25,20.05,15.65,15.65,23.35,26.15,16.75,19.05,19.45,18.35,26.15,17.85,20,18.95
2017,184,4,17.85,16.15,16.15,18.35,15.05,16.15,22.25,25.65,15.65,19.05,18.35,17.25,25.65,17.85,18,18.35
2017,184,5,19.45,16.15,15.65,17.25,13.95,16.15,23.35,25.65,15.65,17.05,17.25,17.25,25.65,16.75,18,18.35
2017,184,6,19.45,14.45,15.65,17.25,15.65,14.45,22.25,26.15,15.65,17.05,17.25,17.25,26.15,16.75,18,17.85
2017,184,7,20.05,16.75,16.15,18.35,16.15,16.75,23.95,26.15,16.75,17.05,19.45,19.45,26.15,17.25,20,17.85
2017,184,8,20.65,18.35,17.85,19.45,18.35,18.35,26.75,26.15,17.85,16.05,20.65,21.15,26.15,19.45,21,19.45
2017,184,9,21.15,19.45,18.95,20.65,21.75,19.45,28.95,26.75,18.95,16.05,21.15,22.85,26.75,20.65,23,20.05
2017,184,10,22.25,19.45,20.05,21.75,22.25,19.45,30.05,27.85,20.65,16.05,22.25,24.45,27.85,22.25,24,20.65
2017,184,11,24.45,20.65,21.15,22.85,23.95,20.65,30.65,28.95,21.15,16.05,23.35,26.15,28.95,22.25,25,21.75
2017,184,12,25.65,20.05,21.75,23.95,25.65,20.05,31.15,29.45,21.75,17.05,24.45,25.65,29.45,23.35,27,22.85
2017,184,13,25.65,21.15,22.85,24.45,26.15,21.15,31.15,31.15,22.25,19.05,25.05,27.85,31.15,24.45,28,23.35
2017,184,14,26.15,21.75,23.35,23.95,26.75,21.75,31.15,31.75,23.35,19.05,26.15,28.35,31.75,25.05,29,24.45
2017,184,15,26.75,22.25,23.35,23.35,27.25,22.25,30.65,31.15,23.95,22.05,26.15,29.45,31.15,25.05,29,23.95
2017,184,16,26.75,22.85,23.35,24.45,25.65,22.85,30.65,31.75,25.05,23.05,25.65,28.95,31.75,25.05,29,24.45
2017,184,17,26.75,22.85,23.95,24.45,27.25,22.85,26.15,25.05,25.05,24.05,26.15,29.45,25.05,24.45,29,23.95
2017,184,18,26.15,21.75,23.35,22.85,26.15,21.75,25.65,27.85,24.45,26.05,25.65,28.95,27.85,24.45,29,23.35
2017,184,19,25.05,21.15,22.85,22.25,25.65,21.15,27.85,29.45,22.85,26.05,24.45,28.35,29.45,23.35,28,22.85
2017,184,20,23.95,20.05,21.15,22.25,23.35,20.05,26.15,29.45,22.85,27.05,22.85,27.25,29.45,22.85,27,21.15
2017,184,21,22.25,17.85,19.45,21.15,21.75,17.85,22.85,28.35,20.05,26.05,18.95,21.75,28.35,21.75,25,19.45
2017,184,22,20.05,17.85,18.35,20.05,20.05,17.85,22.85,27.85,17.85,26.05,16.75,19.45,27.85,18.35,22,17.25
2017,184,23,18.35,17.85,17.25,20.05,17.25,17.85,22.85,27.85,17.85,26.05,16.15,18.95,27.85,17.25,23,16.75
2017,184,24,18.35,17.25,16.75,19.45,15.05,17.25,23.95,23.35,16.75,24.05,17.85,17.85,23.35,16.75,22,16.15
2017,185,1,16.15,16.15,17.85,18.95,14.45,16.15,22.85,22.85,16.15,23.05,17.25,17.25,22.85,15.65,21,15.05
2017,185,2,15.65,16.15,16.75,16.75,13.35,16.15,22.85,22.85,14.45,21.05,17.25,17.25,22.85,15.65,21,15.05
2017,185,3,15.05,15.65,16.15,16.15,12.85,15.65,22.85,22.85,14.45,19.05,16.75,16.75,22.85,15.05,19,14.45
2017,185,4,16.15,15.65,15.65,16.75,11.75,15.65,21.75,22.25,13.95,17.05,16.75,16.15,22.25,14.45,19,14.45
2017,185,5,15.05,15.05,15.05,15.65,10.65,15.05,22.25,21.75,13.35,16.05,16.15,15.05,21.75,14.45,16,13.95
2017,185,6,13.35,13.35,13.95,15.05,11.75,13.35,22.25,21.75,13.35,16.05,14.45,15.05,21.75,13.95,17,13.95
